2026-06-22 09:28:07.735 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 38ms | Usuario: Anonymous | TraceId: 00-19abfc4bdc03d36737ae690fc4210ac9-e4f18fa032376dfc-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000045","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:07.739 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 37ms | Usuario: Anonymous | TraceId: 00-c081fe5fa42bf236b25325031f1f8589-1c5b7041a424926e-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000047","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.499 -05:00 [INF] ==> OPTIONS /seguridad/empresa/byid | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-aeb57c3c51358acbe863886729dd2013-447188a238b78c0d-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000049","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.500 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo/select-unselect | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-4a11bfc9d476f2a755b9e834e8441985-f0239572574e8139-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000004B","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.500 -05:00 [INF] ==> OPTIONS /maestro/red-social | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-e8bb5d4fe9abada73bf52a2b2a50e273-6cd39d273bf66b90-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000004D","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.502 -05:00 [INF] ==> OPTIONS /maestro/archivo/meta-data-byuk | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-7608a481ac5b7ba7539e5a1d7390437b-750b3d8cedc32514-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000004F","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.510 -05:00 [INF] <== OPTIONS /seguridad/empresa/byid | Status: 204 | Duración: 11ms | Usuario: Anonymous | TraceId: 00-aeb57c3c51358acbe863886729dd2013-447188a238b78c0d-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000049","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.524 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo/select-unselect | Status: 204 | Duración: 23ms | Usuario: Anonymous | TraceId: 00-4a11bfc9d476f2a755b9e834e8441985-f0239572574e8139-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000004B","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.533 -05:00 [INF] <== OPTIONS /maestro/red-social | Status: 204 | Duración: 32ms | Usuario: Anonymous | TraceId: 00-e8bb5d4fe9abada73bf52a2b2a50e273-6cd39d273bf66b90-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000004D","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.543 -05:00 [INF] <== OPTIONS /maestro/archivo/meta-data-byuk | Status: 204 | Duración: 40ms | Usuario: Anonymous | TraceId: 00-7608a481ac5b7ba7539e5a1d7390437b-750b3d8cedc32514-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000004F","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.555 -05:00 [INF] ==> GET /seguridad/empresa/byid | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-8f367d04854cfe27f919d56baecc6890-82b6dc56a6ac8458-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000051","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.566 -05:00 [INF] ==> GET /seguridad/empresa-modulo/select-unselect | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-0fef2376f9e22ea29615cc908687f2b8-fb5d0ddd6d284f64-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000053","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.588 -05:00 [INF] ==> GET /maestro/red-social | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-940b7e4368c2a1076abe333652083408-f1bcc4a41e6baa44-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000055","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.602 -05:00 [INF] ==> GET /maestro/archivo/meta-data-byuk | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-22b4221de16609f4fb0a338e836076bb-8acd1a72555d8abb-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000057","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.619 -05:00 [INF] <== GET /seguridad/empresa/byid | Status: 200 | Duración: 64ms | Usuario: Anonymous | TraceId: 00-8f367d04854cfe27f919d56baecc6890-82b6dc56a6ac8458-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000051","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.633 -05:00 [INF] <== GET /seguridad/empresa-modulo/select-unselect | Status: 200 | Duración: 66ms | Usuario: Anonymous | TraceId: 00-0fef2376f9e22ea29615cc908687f2b8-fb5d0ddd6d284f64-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000053","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.669 -05:00 [INF] <== GET /maestro/red-social | Status: 200 | Duración: 81ms | Usuario: Anonymous | TraceId: 00-940b7e4368c2a1076abe333652083408-f1bcc4a41e6baa44-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000055","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:28:13.682 -05:00 [INF] <== GET /maestro/archivo/meta-data-byuk | Status: 200 | Duración: 79ms | Usuario: Anonymous | TraceId: 00-22b4221de16609f4fb0a338e836076bb-8acd1a72555d8abb-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000057","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.779 -05:00 [INF] ==> OPTIONS /maestro/pais/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-e60d147f4a7e7df6c145f4a3fb867e89-2bdd93b7e5d3f362-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000005B","RequestPath":"/maestro/pais/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.779 -05:00 [INF] ==> OPTIONS /maestro/documento-identidad/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-6972c85544353ffeb3830eb9cf721116-4d83ce6c05224ed0-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000059","RequestPath":"/maestro/documento-identidad/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.798 -05:00 [INF] ==> OPTIONS /maestro/tipo-general/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-7961a1d7940d020ae1cc094a756aee3f-cfc44f665faf165e-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000005F","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.790 -05:00 [INF] <== OPTIONS /maestro/pais/active | Status: 204 | Duración: 11ms | Usuario: Anonymous | TraceId: 00-e60d147f4a7e7df6c145f4a3fb867e89-2bdd93b7e5d3f362-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000005B","RequestPath":"/maestro/pais/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.801 -05:00 [INF] <== OPTIONS /maestro/documento-identidad/active | Status: 204 | Duración: 22ms | Usuario: Anonymous | TraceId: 00-6972c85544353ffeb3830eb9cf721116-4d83ce6c05224ed0-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000059","RequestPath":"/maestro/documento-identidad/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.798 -05:00 [INF] ==> OPTIONS /maestro/tipo-general/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-13492f29293d5a4ac90061b9dee77cfe-103868842eebf494-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000005D","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.809 -05:00 [INF] ==> OPTIONS /seguridad/empresa | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-1952bff2eff21fb0d2e727cc208f56c5-26c9f04b4ecae05a-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000061","RequestPath":"/seguridad/empresa","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.813 -05:00 [INF] <== OPTIONS /maestro/tipo-general/active | Status: 204 | Duración: 14ms | Usuario: Anonymous | TraceId: 00-7961a1d7940d020ae1cc094a756aee3f-cfc44f665faf165e-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000005F","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.828 -05:00 [INF] ==> GET /maestro/pais/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-750efb8cab9ffb77dca1ba7626cca963-b088da08eb91945d-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000063","RequestPath":"/maestro/pais/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.837 -05:00 [INF] ==> GET /maestro/documento-identidad/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-96a3aab23a2bda84add30b7bc2ca4f4a-31166900b2b34f70-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000065","RequestPath":"/maestro/documento-identidad/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.869 -05:00 [INF] ==> GET /maestro/tipo-general/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-90f303abd2d50a4ac93df3d5a064f53e-1b0adee137d058cb-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000067","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.879 -05:00 [INF] <== GET /maestro/pais/active | Status: 200 | Duración: 51ms | Usuario: Anonymous | TraceId: 00-750efb8cab9ffb77dca1ba7626cca963-b088da08eb91945d-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000063","RequestPath":"/maestro/pais/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.845 -05:00 [INF] <== OPTIONS /maestro/tipo-general/active | Status: 204 | Duración: 46ms | Usuario: Anonymous | TraceId: 00-13492f29293d5a4ac90061b9dee77cfe-103868842eebf494-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000005D","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.856 -05:00 [INF] <== OPTIONS /seguridad/empresa | Status: 204 | Duración: 46ms | Usuario: Anonymous | TraceId: 00-1952bff2eff21fb0d2e727cc208f56c5-26c9f04b4ecae05a-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000061","RequestPath":"/seguridad/empresa","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.892 -05:00 [INF] <== GET /maestro/documento-identidad/active | Status: 200 | Duración: 55ms | Usuario: Anonymous | TraceId: 00-96a3aab23a2bda84add30b7bc2ca4f4a-31166900b2b34f70-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000065","RequestPath":"/maestro/documento-identidad/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.903 -05:00 [INF] <== GET /maestro/tipo-general/active | Status: 200 | Duración: 34ms | Usuario: Anonymous | TraceId: 00-90f303abd2d50a4ac93df3d5a064f53e-1b0adee137d058cb-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000067","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.930 -05:00 [INF] ==> GET /maestro/tipo-general/active | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-c88e48cce5f9c84dceea7b2d7f608c80-c29289e810825c92-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000069","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.943 -05:00 [INF] ==> GET /seguridad/empresa | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-881e5ca6b95510ae584d31b9804a06a6-c04659c7bbe0586f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000006B","RequestPath":"/seguridad/empresa","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.986 -05:00 [INF] <== GET /maestro/tipo-general/active | Status: 200 | Duración: 56ms | Usuario: Anonymous | TraceId: 00-c88e48cce5f9c84dceea7b2d7f608c80-c29289e810825c92-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000069","RequestPath":"/maestro/tipo-general/active","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:29.998 -05:00 [INF] <== GET /seguridad/empresa | Status: 200 | Duración: 54ms | Usuario: Anonymous | TraceId: 00-881e5ca6b95510ae584d31b9804a06a6-c04659c7bbe0586f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000006B","RequestPath":"/seguridad/empresa","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.024 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-582a0d26b6284c79d67084847bc96d5c-bb820a39b397c404-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000006D","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.029 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-49658f68eb58149d69aaa0b0407bf6f1-4edbcb3601980f72-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000077","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.033 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-538c77c87899c6f2dbc964e7b88545bd-ec85b9786efe5f41-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000007D","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.033 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-7318400a1fd740054176547cc4afcfc7-7149b3834a4e8fe0-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000079","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.028 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-4bb185b50e5a973f52cc2267e81815cb-131b9bbbc0ff6bdc-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000073","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.028 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-c54a065a69cde0e97a636c7216ab1171-8b483d4351de0b3d-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000075","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.025 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-117c64112cabd6d295e0861ebc5832f7-74a3b8809c7585e8-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000006F","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.026 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-364af34b5ec736de30467cf323855c14-0e9358c0806435ed-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000071","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.035 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-5148749c93e2a1ae02312d3c7aaea682-03cf7178c252f21e-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000007B","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.039 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-cf9f51f237ccd259c8e87ae09e1b03d0-db38c7c8a0755cb6-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000007F","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.044 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo | Status: 204 | Duración: 20ms | Usuario: Anonymous | TraceId: 00-582a0d26b6284c79d67084847bc96d5c-bb820a39b397c404-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000006D","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.055 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo | Status: 204 | Duración: 26ms | Usuario: Anonymous | TraceId: 00-49658f68eb58149d69aaa0b0407bf6f1-4edbcb3601980f72-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000077","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.065 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo | Status: 204 | Duración: 32ms | Usuario: Anonymous | TraceId: 00-538c77c87899c6f2dbc964e7b88545bd-ec85b9786efe5f41-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000007D","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:30.074 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo | Status: 204 | Duración: 41ms | Usuario: Anonymous | TraceId: 00-7318400a1fd740054176547cc4afcfc7-7149b3834a4e8fe0-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000079","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
